Implementing High Performance Multicast in a Managed Environment Krzysztof Ostrowski |
x of a sent XOR being nance tasks like garbage |
graphs we draw a line around the region where the |
of a sent XOR being nance tasks like garbage collection |
we draw a line around the region where the revenue |
draw a line around the region where the revenue is |
a line around the region where the revenue is the |
Reliable applicationdropped or unusable is the sum of the probability |
line around the region where the revenue is the same |
applicationdropped or unusable is the sum of the probability that |
around the region where the revenue is the same as |
or unusable is the sum of the probability that it |
the region where the revenue is the same as in |
unusable is the sum of the probability that it level |
region where the revenue is the same as in the |
is the sum of the probability that it level protocols |
where the revenue is the same as in the no |
the sum of the probability that it level protocols layered |
sum of the probability that it level protocols layered over |
of the probability that it level protocols layered over UDP |
the probability that it level protocols layered over UDP for |
probability that it level protocols layered over UDP for reliable |
that it level protocols layered over UDP for reliable multiwas |
We first observe that only in extreme cases a pool |
it level protocols layered over UDP for reliable multiwas dropped |
first observe that only in extreme cases a pool does |
level protocols layered over UDP for reliable multiwas dropped and |
observe that only in extreme cases a pool does not |
protocols layered over UDP for reliable multiwas dropped and the |
that only in extreme cases a pool does not attack |
layered over UDP for reliable multiwas dropped and the probability |
only in extreme cases a pool does not attack its |
over UDP for reliable multiwas dropped and the probability that |
in extreme cases a pool does not attack its counterpart |
UDP for reliable multiwas dropped and the probability that it |
for reliable multiwas dropped and the probability that it was |
reliable multiwas dropped and the probability that it was received |
multiwas dropped and the probability that it was received and |
at equilibrium a pool will refrain from attacking only if |
dropped and the probability that it was received and cast |
equilibrium a pool will refrain from attacking only if the |
a pool will refrain from attacking only if the other |
pool will refrain from attacking only if the other pool |
will refrain from attacking only if the other pool is |
refrain from attacking only if the other pool is larger |
from attacking only if the other pool is larger than |
attacking only if the other pool is larger than about |
we observe that a pool improves its revenue compared to |
observe that a pool improves its revenue compared to the |
that a pool improves its revenue compared to the no |
attacks scenario only when it controls a strict majority of |
scenario only when it controls a strict majority of the |
only when it controls a strict majority of the total |
when it controls a strict majority of the total mining |
it controls a strict majority of the total mining power |
the revenue of the pool is inferior compared to the |
revenue of the pool is inferior compared to the no |
would ordinarily go back to the sender to retrieve the |
where neither pool controls a strict majority of the mining |
ordinarily go back to the sender to retrieve the lost |
neither pool controls a strict majority of the mining power |
go back to the sender to retrieve the lost packet |
both pools will earn less at equilibrium than if both |
pools will earn less at equilibrium than if both pools |
even though it was dropped at the receiver after Since |
will earn less at equilibrium than if both pools ran |
though it was dropped at the receiver after Since it |
earn less at equilibrium than if both pools ran without |
it was dropped at the receiver after Since it is |
less at equilibrium than if both pools ran without attacking |
was dropped at the receiver after Since it is easy |
dropped at the receiver after Since it is easy to |
We can analyze in this case a game where each |
at the receiver after Since it is easy to ensure |
can analyze in this case a game where each pool |
the receiver after Since it is easy to ensure that |
analyze in this case a game where each pool chooses |
receiver after Since it is easy to ensure that no |
in this case a game where each pool chooses either |
after Since it is easy to ensure that no two |
this case a game where each pool chooses either to |
Since it is easy to ensure that no two XORs |
case a game where each pool chooses either to attack |
it is easy to ensure that no two XORs share |
a game where each pool chooses either to attack and |
is easy to ensure that no two XORs share covering |
game where each pool chooses either to attack and optimize |
easy to ensure that no two XORs share covering the |
where each pool chooses either to attack and optimize its |
to ensure that no two XORs share covering the entire |
each pool chooses either to attack and optimize its revenue |
ensure that no two XORs share covering the entire geographical |
that no two XORs share covering the entire geographical distance |
the usability probabilities of The Maelstrom proxy acts as a |
usability probabilities of The Maelstrom proxy acts as a local |
probabilities of The Maelstrom proxy acts as a local packet |
of The Maelstrom proxy acts as a local packet cache |
The probability of all ing incoming packets for a short |
probability of all ing incoming packets for a short period |
of all ing incoming packets for a short period of |
all ing incoming packets for a short period of time |
ing incoming packets for a short period of time and |
incoming packets for a short period of time and prothe |
packets for a short period of time and prothe c |
for a short period of time and prothe c XORs |
a short period of time and prothe c XORs being |
short period of time and prothe c XORs being dropped |
period of time and prothe c XORs being dropped or |
of time and prothe c XORs being dropped or unusable |
time and prothe c XORs being dropped or unusable is |
and prothe c XORs being dropped or unusable is xc |
viding hooks that allow protocols to first query the cache |
hooks that allow protocols to first query the cache the |
that allow protocols to first query the cache the probability |
allow protocols to first query the cache the probability of |
protocols to first query the cache the probability of correctly |
to first query the cache the probability of correctly receiving |
first query the cache the probability of correctly receiving at |
query the cache the probability of correctly receiving at least |
the cache the probability of correctly receiving at least one |
cache the probability of correctly receiving at least one usable |
the probability of correctly receiving at least one usable to |
probability of correctly receiving at least one usable to locate |
of correctly receiving at least one usable to locate missing |
correctly receiving at least one usable to locate missing packets |
receiving at least one usable to locate missing packets before |
at least one usable to locate missing packets before sending |
least one usable to locate missing packets before sending retransmission |
one usable to locate missing packets before sending retransmission XOR |
usable to locate missing packets before sending retransmission XOR is |
Future versions of Maelstrom ering the lost data packet is |
which expands to could potentially use knowledge of protocol internals |
expands to could potentially use knowledge of protocol internals to |
form formula only gives us a lower bound satisfying retransmission |
formula only gives us a lower bound satisfying retransmission requests |
only gives us a lower bound satisfying retransmission requests sent |
gives us a lower bound satisfying retransmission requests sent by |
us a lower bound satisfying retransmission requests sent by the |
a lower bound satisfying retransmission requests sent by the receiver |
lower bound satisfying retransmission requests sent by the receiver in |
bound satisfying retransmission requests sent by the receiver in on |
satisfying retransmission requests sent by the receiver in on the |
retransmission requests sent by the receiver in on the recovery |
requests sent by the receiver in on the recovery probability |
or by resending packets when acmula does not factor in |
by resending packets when acmula does not factor in the |
resending packets when acmula does not factor in the probability |
packets when acmula does not factor in the probability of |
when acmula does not factor in the probability of the |
acmula does not factor in the probability of the other |
does not factor in the probability of the other data |
not factor in the probability of the other data knowledgments |
factor in the probability of the other data knowledgments are |
in the probability of the other data knowledgments are not |
the probability of the other data knowledgments are not observed |
probability of the other data knowledgments are not observed within |
of the other data knowledgments are not observed within a |
the other data knowledgments are not observed within a certain |
other data knowledgments are not observed within a certain time |
data knowledgments are not observed within a certain time period |
knowledgments are not observed within a certain time period in |
are not observed within a certain time period in an |
not observed within a certain time period in an ACK |
If the lost data packet was part of a loss |
the lost data packet was part of a loss burst |
lost data packet was part of a loss burst of |
data packet was part of a loss burst of size |
The revenue density of each pool is determined by the |
packet was part of a loss burst of size b |
revenue density of each pool is determined by the decision |
density of each pool is determined by the decision of |
repair packets generated at interleaves less than b are dropped |
of each pool is determined by the decision of both |
packets generated at interleaves less than b are dropped or |
each pool is determined by the decision of both pools |
generated at interleaves less than b are dropped or useless |
pool is determined by the decision of both pools whether |
at interleaves less than b are dropped or useless with |
is determined by the decision of both pools whether to |
interleaves less than b are dropped or useless with high |
determined by the decision of both pools whether to attack |
less than b are dropped or useless with high probability |
by the decision of both pools whether to attack or |
the decision of both pools whether to attack or not |
however the payoff of both would be larger if they |
the payoff of both would be larger if they both |
payoff of both would be larger if they both refrain |
of both would be larger if they both refrain from |
both would be larger if they both refrain from attacking |
is the number of XORs generated at interleaves greater than |
the number of XORs generated at interleaves greater than b |
since packet losses with more than b intervening packets between |
packet losses with more than b intervening packets between them |
losses with more than b intervening packets between them have |
with more than b intervening packets between them have independent |
more than b intervening packets between them have independent probability |
the revenue of each pool is smaller than its revenue |
revenue of each pool is smaller than its revenue if |
of each pool is smaller than its revenue if neither |
each pool is smaller than its revenue if neither pool |
pool is smaller than its revenue if neither pool attacked |
where each pool can change its strategy between attack and |
each pool can change its strategy between attack and no |
c repair packets are generated and sent for every r |
repair packets are generated and sent for every r data |
packets are generated and sent for every r data packets |
and in each round a pool can detect whether it |
in each round a pool can detect whether it is |
and the correct delivery of any r of the r |
each round a pool can detect whether it is being |
round a pool can detect whether it is being attacked |
c packets transmitted is sufficient to reconstruct the original r |
a pool can detect whether it is being attacked and |
packets transmitted is sufficient to reconstruct the original r data |
pool can detect whether it is being attacked and deduce |
transmitted is sufficient to reconstruct the original r data packets |
can detect whether it is being attacked and deduce that |
detect whether it is being attacked and deduce that the |
whether it is being attacked and deduce that the other |
it is being attacked and deduce that the other pool |
is being attacked and deduce that the other pool is |
being attacked and deduce that the other pool is violating |
we can recover it if at least r packets are |
attacked and deduce that the other pool is violating the |
can recover it if at least r packets are received |
and deduce that the other pool is violating the agreement |
recover it if at least r packets are received correctly |
it if at least r packets are received correctly in |
if at least r packets are received correctly in the |
at least r packets are received correctly in the encoding |
cooperation where neither pool attacks is a possible stable state |
least r packets are received correctly in the encoding set |
r packets are received correctly in the encoding set of |
packets are received correctly in the encoding set of r |
c data and repair packets that the lost packet belongs |
data and repair packets that the lost packet belongs to |
the probability of recovering a lost packet is equivalent to |
probability of recovering a lost packet is equivalent to the |
of recovering a lost packet is equivalent to the probability |
despite the fact that the single Nash equilibrium in every |
recovering a lost packet is equivalent to the probability of |
the fact that the single Nash equilibrium in every round |
a lost packet is equivalent to the probability of losing |
fact that the single Nash equilibrium in every round is |
lost packet is equivalent to the probability of losing c |
that the single Nash equilibrium in every round is to |
the single Nash equilibrium in every round is to attack |
Since the number of other lost packets in the XOR |
the number of other lost packets in the XOR is |
case As an example we take again the pool sizes |
number of other lost packets in the XOR is a |
As an example we take again the pool sizes shown |
of other lost packets in the XOR is a random |
an example we take again the pool sizes shown in |
other lost packets in the XOR is a random variable |
example we take again the pool sizes shown in Figure |
lost packets in the XOR is a random variable Y |
packets in the XOR is a random variable Y and |
in the XOR is a random variable Y and has |
the XOR is a random variable Y and has a |
XOR is a random variable Y and has a binomial |
is a random variable Y and has a binomial distribution |
a random variable Y and has a binomial distribution with |
random variable Y and has a binomial distribution with parameters |
we plot the recovery probability curves for Layered Interleaving and |
plot the recovery probability curves for Layered Interleaving and Reed |
q I DENTICAL P OOLS Let there be q pools |
I DENTICAL P OOLS Let there be q pools of |
DENTICAL P OOLS Let there be q pools of identical |
P OOLS Let there be q pools of identical size |
OOLS Let there be q pools of identical size that |
Let there be q pools of identical size that engage |
there be q pools of identical size that engage in |
be q pools of identical size that engage in block |
q pools of identical size that engage in block withholding |
pools of identical size that engage in block withholding against |
of identical size that engage in block withholding against one |
identical size that engage in block withholding against one another |
note that the curves are very close to each other |
It controls its attack rates each of the other pools |
Implementation Details We initially implemented and evaluated Maelstrom as a |
Details We initially implemented and evaluated Maelstrom as a user |
Each of the other pools can attack its peers as |
of the other pools can attack its peers as well |
Performance turned out to be limited by copying and context |
and we subsequently reimplemented the system as a module that |
we subsequently reimplemented the system as a module that runs |
subsequently reimplemented the system as a module that runs within |
reimplemented the system as a module that runs within the |
the system as a module that runs within the Linux |
the experimental prototype of the kernel version reaches output speeds |
experimental prototype of the kernel version reaches output speeds close |
prototype of the kernel version reaches output speeds close to |
limited only by the capacity of the outbound network card |
Traffic would be distributed over such a rack by partitioning |
would be distributed over such a rack by partitioning the |
be distributed over such a rack by partitioning the address |
distributed over such a rack by partitioning the address space |
over such a rack by partitioning the address space of |
such a rack by partitioning the address space of the |
a rack by partitioning the address space of the remote |
rack by partitioning the address space of the remote datacenter |
by partitioning the address space of the remote datacenter and |
partitioning the address space of the remote datacenter and routing |
the address space of the remote datacenter and routing different |
address space of the remote datacenter and routing different segments |
space of the remote datacenter and routing different segments of |
of the remote datacenter and routing different segments of the |
the remote datacenter and routing different segments of the space |
remote datacenter and routing different segments of the space through |
datacenter and routing different segments of the space through distinct |
and routing different segments of the space through distinct Maelstrom |
routing different segments of the space through distinct Maelstrom appliance |
different segments of the space through distinct Maelstrom appliance pairs |
balancing schemes that might vary the IP address space partitioning |
schemes that might vary the IP address space partitioning dynamically |
that might vary the IP address space partitioning dynamically to |
might vary the IP address space partitioning dynamically to spread |
vary the IP address space partitioning dynamically to spread the |
the IP address space partitioning dynamically to spread the encoding |
IP address space partitioning dynamically to spread the encoding load |
address space partitioning dynamically to spread the encoding load over |
space partitioning dynamically to spread the encoding load over multiple |
partitioning dynamically to spread the encoding load over multiple machines |
Each proxy acts both as an ingress and egress temporarily |
in case all but one of the missing packets are |
case all but one of the missing packets are router |
all but one of the missing packets are router at |
but one of the missing packets are router at the |
one of the missing packets are router at the same |
of the missing packets are router at the same time |
the missing packets are router at the same time since |
missing packets are router at the same time since they |
packets are router at the same time since they handle |
are router at the same time since they handle duplex |
router at the same time since they handle duplex traffic |
at the same time since they handle duplex traffic in |
the same time since they handle duplex traffic in received |
same time since they handle duplex traffic in received later |
time since they handle duplex traffic in received later or |
since they handle duplex traffic in received later or recovered |
they handle duplex traffic in received later or recovered through |
handle duplex traffic in received later or recovered through other |
duplex traffic in received later or recovered through other XORs |
the recovery of the remaining missing packet from this XOR |
In practice we stored data and XOR packets in dou |
practice we stored data and XOR packets in dou The |
we stored data and XOR packets in dou The egress |
stored data and XOR packets in dou The egress router |
data and XOR packets in dou The egress router captures |
and XOR packets in dou The egress router captures IP |
XOR packets in dou The egress router captures IP packets |
packets in dou The egress router captures IP packets and |
in dou The egress router captures IP packets and creates |
dou The egress router captures IP packets and creates re |
routed through unaltered as they would have been At the |
through unaltered as they would have been At the send |
and solving we obtain a single expression for any ri |
the redundant packets are then forwarded leaving scheme store incrementally |
redundant packets are then forwarded leaving scheme store incrementally computed |
packets are then forwarded leaving scheme store incrementally computed XORs |
are then forwarded leaving scheme store incrementally computed XORs and |
then forwarded leaving scheme store incrementally computed XORs and to |
forwarded leaving scheme store incrementally computed XORs and to the |
leaving scheme store incrementally computed XORs and to the remote |
scheme store incrementally computed XORs and to the remote ingress |
store incrementally computed XORs and to the remote ingress router |
incrementally computed XORs and to the remote ingress router via |
computed XORs and to the remote ingress router via a |
XORs and to the remote ingress router via a UDP |
and to the remote ingress router via a UDP channel |
resulting in low storage overheads for each layer The ingress |
in low storage overheads for each layer The ingress router |
low storage overheads for each layer The ingress router captures |
storage overheads for each layer The ingress router captures and |
overheads for each layer The ingress router captures and stores |
for each layer The ingress router captures and stores IP |
each layer The ingress router captures and stores IP packets |
layer The ingress router captures and stores IP packets that |
The ingress router captures and stores IP packets that rise |
ingress router captures and stores IP packets that rise linearly |
router captures and stores IP packets that rise linearly with |
captures and stores IP packets that rise linearly with the |
and stores IP packets that rise linearly with the value |
stores IP packets that rise linearly with the value of |
IP packets that rise linearly with the value of the |
packets that rise linearly with the value of the interleave |
Redundant packets that can be used at a later time |
packets that can be used at a later time are |
that can be used at a later time are stored |
Since the function is concave the equation yields a single |
If the redundant packet is useless it is immediately dis |
the function is concave the equation yields a single feasible |
function is concave the equation yields a single feasible solution |
which is a function of the attack rates of the |
is a function of the attack rates of the other |
a function of the attack rates of the other pools |
Upon recovery the IP packet is sent through Maelstrom appliances |
recovery the IP packet is sent through Maelstrom appliances can |
the IP packet is sent through Maelstrom appliances can optionally |
IP packet is sent through Maelstrom appliances can optionally aggregate |
packet is sent through Maelstrom appliances can optionally aggregate small |
is sent through Maelstrom appliances can optionally aggregate small suba |
sent through Maelstrom appliances can optionally aggregate small suba raw |
through Maelstrom appliances can optionally aggregate small suba raw socket |
Maelstrom appliances can optionally aggregate small suba raw socket to |
appliances can optionally aggregate small suba raw socket to its |
can optionally aggregate small suba raw socket to its intended |
optionally aggregate small suba raw socket to its intended destination |
kilobyte packets from different flows into larger ones for Using |
packets from different flows into larger ones for Using FEC |
from different flows into larger ones for Using FEC requires |
different flows into larger ones for Using FEC requires that |
flows into larger ones for Using FEC requires that each |
into larger ones for Using FEC requires that each data |
larger ones for Using FEC requires that each data packet |
ones for Using FEC requires that each data packet have |
for Using FEC requires that each data packet have a |
Using FEC requires that each data packet have a unique |
FEC requires that each data packet have a unique better |
requires that each data packet have a unique better communication |
that each data packet have a unique better communication efficiency |
The equilibrium infiltration rate and the matching revenues are shown |
each data packet have a unique better communication efficiency over |
equilibrium infiltration rate and the matching revenues are shown in |
data packet have a unique better communication efficiency over the |
infiltration rate and the matching revenues are shown in Equation |
packet have a unique better communication efficiency over the long |
distance identifier that the receiver can use to keep track |
identifier that the receiver can use to keep track of |
that the receiver can use to keep track of re |
in split flow control mode they can ceived data packets |
split flow control mode they can ceived data packets and |
flow control mode they can ceived data packets and to |
control mode they can ceived data packets and to identify |
the revenue at the symmetric equilibrium is inferior to the |
mode they can ceived data packets and to identify missing |
revenue at the symmetric equilibrium is inferior to the no |
they can ceived data packets and to identify missing data |
can ceived data packets and to identify missing data packets |
ceived data packets and to identify missing data packets perform |
data packets and to identify missing data packets perform send |
up Our analysis addresses the eventual revenue of the pools |
assuming the mining difficulty is set based on the effective |
host s buffercould have added a header to each packet |
the mining difficulty is set based on the effective mining |
s buffercould have added a header to each packet with |
mining difficulty is set based on the effective mining power |
buffercould have added a header to each packet with a |
have added a header to each packet with a unique |
added a header to each packet with a unique ing |
a header to each packet with a unique ing capacity |
which has been true for the majority of Bitcoin s |
has been true for the majority of Bitcoin s history |
appliances send multicast packparently and need to route it without |
send multicast packparently and need to route it without modification |
multicast packparently and need to route it without modification or |
packparently and need to route it without modification or addi |
if an attacker purchases new mining hardware and employs it |
an attacker purchases new mining hardware and employs it directly |
attacker purchases new mining hardware and employs it directly for |
purchases new mining hardware and employs it directly for block |
new mining hardware and employs it directly for block withholding |
this mining power is never included in the difficulty calculation |
mining power is never included in the difficulty calculation the |
power is never included in the difficulty calculation the system |
is never included in the difficulty calculation the system is |
never included in the difficulty calculation the system is never |
included in the difficulty calculation the system is never aware |
in the difficulty calculation the system is never aware of |
IP packets by a tuple consisting of the source and |
the difficulty calculation the system is never aware of it |
packets by a tuple consisting of the source and des |
The difficulty is therefore already correctly calculated and the attack |
difficulty is therefore already correctly calculated and the attack is |
is therefore already correctly calculated and the attack is profitable |
appliances can take on other existing roles in the tination |
therefore already correctly calculated and the attack is profitable immediately |
can take on other existing roles in the tination IP |
take on other existing roles in the tination IP address |
the attack becomes profitable only after the Bitcoin system has |
attack becomes profitable only after the Bitcoin system has normalized |
acting as security and VPN gateways and as header plus |
becomes profitable only after the Bitcoin system has normalized the |
as security and VPN gateways and as header plus data |
profitable only after the Bitcoin system has normalized the revenues |
only after the Bitcoin system has normalized the revenues by |
after the Bitcoin system has normalized the revenues by adjusting |
the Bitcoin system has normalized the revenues by adjusting difficulty |
the revenue of an attacking pool is reduced due to |
revenue of an attacking pool is reduced due to the |
of an attacking pool is reduced due to the reduction |
an attacking pool is reduced due to the reduction in |
attacking pool is reduced due to the reduction in block |
pool is reduced due to the reduction in block generation |
is reduced due to the reduction in block generation of |
The checksum over the payload is necessary since the IP |
reduced due to the reduction in block generation of both |
checksum over the payload is necessary since the IP identification |
due to the reduction in block generation of both the |
over the payload is necessary since the IP identification field |
to the reduction in block generation of both the attacking |
the payload is necessary since the IP identification field is |
the reduction in block generation of both the attacking and |
payload is necessary since the IP identification field is only |
reduction in block generation of both the attacking and attacked |
in block generation of both the attacking and attacked pools |
Evaluation use the same identifier for different data packets within |
use the same identifier for different data packets within a |
the same identifier for different data packets within a fairly |
same identifier for different data packets within a fairly short |
identifier for different data packets within a fairly short interval |
for different data packets within a fairly short interval unless |
different data packets within a fairly short interval unless the |
data packets within a fairly short interval unless the checksum |
packets within a fairly short interval unless the checksum is |
within a fairly short interval unless the checksum is added |
a fairly short interval unless the checksum is added to |
fairly short interval unless the checksum is added to We |
short interval unless the checksum is added to We evaluated |
interval unless the checksum is added to We evaluated Maelstrom |
unless the checksum is added to We evaluated Maelstrom on |
the checksum is added to We evaluated Maelstrom on the |
checksum is added to We evaluated Maelstrom on the Emulab |
is added to We evaluated Maelstrom on the Emulab testbed |
added to We evaluated Maelstrom on the Emulab testbed at |
to We evaluated Maelstrom on the Emulab testbed at Utah |
We evaluated Maelstrom on the Emulab testbed at Utah differentiate |
evaluated Maelstrom on the Emulab testbed at Utah differentiate between |
Maelstrom on the Emulab testbed at Utah differentiate between them |
we used a dumbbell topoltifiers result in garbled recovery by |
used a dumbbell topoltifiers result in garbled recovery by Maelstrom |
an event ogy of two clusters of nodes connected via |
event ogy of two clusters of nodes connected via routing |
ogy of two clusters of nodes connected via routing nodes |
of two clusters of nodes connected via routing nodes which |
two clusters of nodes connected via routing nodes which will |
clusters of nodes connected via routing nodes which will be |
of nodes connected via routing nodes which will be caught |
nodes connected via routing nodes which will be caught by |
connected via routing nodes which will be caught by higher |
via routing nodes which will be caught by higher level |
routing nodes which will be caught by higher level checksums |
nodes which will be caught by higher level checksums designed |
which will be caught by higher level checksums designed with |
will be caught by higher level checksums designed with a |
be caught by higher level checksums designed with a high |
designed to emto deal with tranmission errors on commodity networks |
to emto deal with tranmission errors on commodity networks ulate |
emto deal with tranmission errors on commodity networks ulate the |
deal with tranmission errors on commodity networks ulate the setup |
with tranmission errors on commodity networks ulate the setup in |
tranmission errors on commodity networks ulate the setup in Figure |
and ran the proxy code on and hence does not |
ran the proxy code on and hence does not have |
the proxy code on and hence does not have significant |
proxy code on and hence does not have significant consequences |
code on and hence does not have significant consequences unless |
on and hence does not have significant consequences unless the |
and hence does not have significant consequences unless the routers |
shows the performance of the kernel version at Gigabit speeds |
The kernel version of Maelstrom can generate up to a |
kernel version of Maelstrom can generate up to a show |
version of Maelstrom can generate up to a show the |
of Maelstrom can generate up to a show the performance |
Maelstrom can generate up to a show the performance of |
can generate up to a show the performance of the |
generate up to a show the performance of the user |
space version at slower Gigabit per second of data and |
version at slower Gigabit per second of data and FEC |
at slower Gigabit per second of data and FEC traffic |
Expression for ri in a system with pools of equal |
for ri in a system with pools of equal size |
To emulate the MTU difference between the longput data rate |
emulate the MTU difference between the longput data rate depending |
the MTU difference between the longput data rate depending on |
MTU difference between the longput data rate depending on the |
difference between the longput data rate depending on the encoding |
between the longput data rate depending on the encoding rate |
we were able to saturate the outgoing card at set |
were able to saturate the outgoing card at set an |
able to saturate the outgoing card at set an MTU |
to saturate the outgoing card at set an MTU of |
bytes on the network connecting the rates as high as |
where each incoming data packet had to be XORed long |
q Symmetric equilibrium values for a system of q pools |
incoming data packets are buffered so that they can be |
Symmetric equilibrium values for a system of q pools of |
data packets are buffered so that they can be used |
equilibrium values for a system of q pools of equal |
packets are buffered so that they can be used in |
values for a system of q pools of equal sizes |
are buffered so that they can be used in conjunction |
buffered so that they can be used in conjunction with |
so that they can be used in conjunction with Figures |
a pool has to know the rate at which it |
pool has to know the rate at which it is |
has to know the rate at which it is attacked |
A pool can estimate the rate with which it is |
pool can estimate the rate with which it is attacked |
can estimate the rate with which it is attacked by |
and XOR that is missing more than one data packet |
estimate the rate with which it is attacked by comparing |
XOR that is missing more than one data packet is |
the rate with which it is attacked by comparing the |
that is missing more than one data packet is stored |
rate with which it is attacked by comparing the rates |
is missing more than one data packet is stored that |
with which it is attacked by comparing the rates of |
missing more than one data packet is stored that Maelstrom |
which it is attacked by comparing the rates of partial |
more than one data packet is stored that Maelstrom successfully |
it is attacked by comparing the rates of partial and |
than one data packet is stored that Maelstrom successfully masks |
is attacked by comparing the rates of partial and full |
one data packet is stored that Maelstrom successfully masks loss |
attacked by comparing the rates of partial and full proofs |
data packet is stored that Maelstrom successfully masks loss and |
by comparing the rates of partial and full proofs of |
packet is stored that Maelstrom successfully masks loss and prevents |
comparing the rates of partial and full proofs of work |
is stored that Maelstrom successfully masks loss and prevents this |
the rates of partial and full proofs of work it |
rates of partial and full proofs of work it receives |
of partial and full proofs of work it receives from |
partial and full proofs of work it receives from its |
and full proofs of work it receives from its miners |
In order to estimate the revenue densities of the other |
order to estimate the revenue densities of the other pools |
pools often publish this data to demonstrate their honesty to |
often publish this data to demonstrate their honesty to their |
publish this data to demonstrate their honesty to their miners |
a pool can infiltrate each of the other pools with |
pool can infiltrate each of the other pools with some |
can infiltrate each of the other pools with some nominal |
infiltrate each of the other pools with some nominal probing |
each of the other pools with some nominal probing mining |
of the other pools with some nominal probing mining power |
the other pools with some nominal probing mining power and |
other pools with some nominal probing mining power and measure |
pools with some nominal probing mining power and measure the |
with some nominal probing mining power and measure the revenue |
some nominal probing mining power and measure the revenue density |
nominal probing mining power and measure the revenue density directly |
probing mining power and measure the revenue density directly by |
mining power and measure the revenue density directly by monitoring |
power and measure the revenue density directly by monitoring the |
and measure the revenue density directly by monitoring the probe |
measure the revenue density directly by monitoring the probe s |
the revenue density directly by monitoring the probe s rewards |
revenue density directly by monitoring the probe s rewards from |
density directly by monitoring the probe s rewards from the |
directly by monitoring the probe s rewards from the pool |
As in the case of classical block withholding explained in |
in the case of classical block withholding explained in Section |
the case of classical block withholding explained in Section II |
but cannot detect which of its miners is the attacker |
various techniques can be used to encourage miners to submit |
techniques can be used to encourage miners to submit full |
can be used to encourage miners to submit full blocks |
A pool can pay a bonus for submitting a full |
pool can pay a bonus for submitting a full proof |
can pay a bonus for submitting a full proof of |
pay a bonus for submitting a full proof of work |
This would increase the revenue of the miner that found |
would increase the revenue of the miner that found a |
increase the revenue of the miner that found a block |
the revenue of the miner that found a block while |
revenue of the miner that found a block while reducing |
of the miner that found a block while reducing the |
the miner that found a block while reducing the revenue |
miner that found a block while reducing the revenue of |
that found a block while reducing the revenue of the |
found a block while reducing the revenue of the other |
a block while reducing the revenue of the other miners |
block while reducing the revenue of the other miners from |
while reducing the revenue of the other miners from this |
reducing the revenue of the other miners from this block |
While the average revenue of each miner would stay the |
the average revenue of each miner would stay the same |
Another approach is to introduce a joining fee by paying |
approach is to introduce a joining fee by paying new |
is to introduce a joining fee by paying new miners |
to introduce a joining fee by paying new miners less |
introduce a joining fee by paying new miners less for |
a joining fee by paying new miners less for their |
joining fee by paying new miners less for their work |
fee by paying new miners less for their work until |
by paying new miners less for their work until they |
paying new miners less for their work until they have |
new miners less for their work until they have established |
miners less for their work until they have established a |
less for their work until they have established a reputation |
for their work until they have established a reputation with |
their work until they have established a reputation with the |
work until they have established a reputation with the pool |
Miners that seek flexibility may not accept this policy and |
that seek flexibility may not accept this policy and choose |
seek flexibility may not accept this policy and choose another |
flexibility may not accept this policy and choose another pool |
the pool can use a honeypot trap by sending the |
pool can use a honeypot trap by sending the miners |
can use a honeypot trap by sending the miners tasks |
use a honeypot trap by sending the miners tasks which |
a honeypot trap by sending the miners tasks which it |
honeypot trap by sending the miners tasks which it knows |
trap by sending the miners tasks which it knows will |
by sending the miners tasks which it knows will result |
sending the miners tasks which it knows will result in |
the miners tasks which it knows will result in a |
miners tasks which it knows will result in a full |
tasks which it knows will result in a full proof |
which it knows will result in a full proof of |
it knows will result in a full proof of work |
If a miner fails to submit the full proof of |
a miner fails to submit the full proof of work |
miner fails to submit the full proof of work it |
fails to submit the full proof of work it is |
to submit the full proof of work it is tagged |
submit the full proof of work it is tagged as |
the full proof of work it is tagged as an |
full proof of work it is tagged as an attacker |
Pools can also incorporate out of band mechanisms to deter |
can also incorporate out of band mechanisms to deter attacks |
such as verifying the identity of miners or using trusted |
as verifying the identity of miners or using trusted computing |
verifying the identity of miners or using trusted computing technologies |
This would require miners to use specialized hardware and software |
all these techniques reduce the pool s attractiveness and deter |
these techniques reduce the pool s attractiveness and deter miners |
Block Withholding Recycling We assume that the infiltrating miners are |
Withholding Recycling We assume that the infiltrating miners are loyal |
Recycling We assume that the infiltrating miners are loyal to |
We assume that the infiltrating miners are loyal to the |
assume that the infiltrating miners are loyal to the attacker |
some of the pool s members may be disloyal infiltrators |
When sending disloyal miners to perform block withholding at other |
sending disloyal miners to perform block withholding at other pools |
a pool needs a sufficient number of verified miners miners |
pool needs a sufficient number of verified miners miners that |
needs a sufficient number of verified miners miners that it |
a sufficient number of verified miners miners that it knows |
sufficient number of verified miners miners that it knows to |
number of verified miners miners that it knows to be |
of verified miners miners that it knows to be loyal |
but this is only in extreme cases when pools are |
this is only in extreme cases when pools are large |
pools typically have loyal mining power either run directly by |
typically have loyal mining power either run directly by the |
have loyal mining power either run directly by the pool |
loyal mining power either run directly by the pool owners |
mining power either run directly by the pool owners or |
power either run directly by the pool owners or sold |
